fecha,ciudad,latitud,longitud,temperatura_max,temperatura_min,temperatura_media,sensacion_max,sensacion_min,hora_amanecer,hora_atardecer,radiacion_acumulada,viento_max,precipitacion_total,año,mes,dia,fuente,HDD,CDD
2021-05-29,Madrid,40.386642,-3.6760864,30.0,14.3,22.7,30.7,14.2,06:47,21:36,27.9,16.5,0.0,2021,5,29,Open-Meteo (ERA5),0.0,4.699999999999999
2021-05-30,Madrid,40.386642,-3.6760864,31.5,16.6,24.2,30.6,15.3,06:47,21:37,24.57,25.9,0.0,2021,5,30,Open-Meteo (ERA5),0.0,6.199999999999999
2021-05-31,Madrid,40.386642,-3.6760864,31.9,18.0,24.6,29.8,17.4,06:47,21:37,24.42,21.2,0.0,2021,5,31,Open-Meteo (ERA5),0.0,6.600000000000001
2021-06-01,Madrid,40.386642,-3.6760864,23.8,15.8,19.9,22.9,15.8,06:46,21:38,22.71,19.1,5.0,2021,6,1,Open-Meteo (ERA5),0.0,1.8999999999999986
2021-06-02,Madrid,40.386642,-3.6760864,27.2,12.1,19.5,25.5,11.8,06:46,21:39,27.48,15.3,0.0,2021,6,2,Open-Meteo (ERA5),0.0,1.5
2021-06-03,Madrid,40.386642,-3.6760864,28.5,15.1,22.2,27.0,13.9,06:45,21:39,25.31,16.6,0.3,2021,6,3,Open-Meteo (ERA5),0.0,4.199999999999999
2021-06-04,Madrid,40.386642,-3.6760864,28.1,15.2,22.2,26.7,14.5,06:45,21:40,29.47,20.9,0.0,2021,6,4,Open-Meteo (ERA5),0.0,4.199999999999999
2021-06-05,Madrid,40.386642,-3.6760864,21.1,15.4,18.7,21.5,13.4,06:45,21:41,13.66,22.2,1.7,2021,6,5,Open-Meteo (ERA5),0.0,0.6999999999999993
2021-06-06,Madrid,40.386642,-3.6760864,28.9,13.1,20.5,28.4,13.5,06:45,21:41,26.62,13.1,0.0,2021,6,6,Open-Meteo (ERA5),0.0,2.5
2021-06-07,Madrid,40.386642,-3.6760864,31.6,15.1,23.7,30.4,12.9,06:44,21:42,29.4,15.3,0.0,2021,6,7,Open-Meteo (ERA5),0.0,5.699999999999999
2021-06-08,Madrid,40.386642,-3.6760864,33.8,16.9,25.7,32.1,14.8,06:44,21:43,29.37,20.3,0.0,2021,6,8,Open-Meteo (ERA5),0.0,7.699999999999999
2021-06-09,Madrid,40.386642,-3.6760864,34.6,17.5,26.9,31.7,15.8,06:44,21:43,29.71,21.0,0.0,2021,6,9,Open-Meteo (ERA5),0.0,8.899999999999999
2021-06-10,Madrid,40.386642,-3.6760864,34.3,18.1,26.8,32.6,16.8,06:44,21:44,29.58,20.0,0.0,2021,6,10,Open-Meteo (ERA5),0.0,8.8
2021-06-11,Madrid,40.386642,-3.6760864,33.5,18.9,25.2,32.8,18.1,06:44,21:44,24.54,26.9,0.5,2021,6,11,Open-Meteo (ERA5),0.0,7.199999999999999
2021-06-12,Madrid,40.386642,-3.6760864,31.7,16.9,24.4,29.8,15.7,06:44,21:45,28.18,21.9,0.0,2021,6,12,Open-Meteo (ERA5),0.0,6.399999999999999
2021-06-13,Madrid,40.386642,-3.6760864,32.8,18.6,25.6,30.5,16.9,06:44,21:45,26.85,20.8,0.1,2021,6,13,Open-Meteo (ERA5),0.0,7.600000000000001
2021-06-14,Madrid,40.386642,-3.6760864,32.0,18.6,25.9,32.4,17.6,06:44,21:46,26.48,16.7,0.0,2021,6,14,Open-Meteo (ERA5),0.0,7.899999999999999
2021-06-15,Madrid,40.386642,-3.6760864,33.2,19.8,26.6,30.2,18.0,06:44,21:46,23.59,21.5,0.1,2021,6,15,Open-Meteo (ERA5),0.0,8.600000000000001
2021-06-16,Madrid,40.386642,-3.6760864,32.0,20.5,25.4,31.2,19.9,06:44,21:46,24.06,21.9,0.4,2021,6,16,Open-Meteo (ERA5),0.0,7.399999999999999
2021-06-17,Madrid,40.386642,-3.6760864,23.8,15.8,18.9,23.4,14.5,06:44,21:47,19.43,20.0,3.9,2021,6,17,Open-Meteo (ERA5),0.0,0.8999999999999986
2021-06-18,Madrid,40.386642,-3.6760864,24.6,13.9,18.9,23.1,14.0,06:44,21:47,19.98,23.2,1.8,2021,6,18,Open-Meteo (ERA5),0.0,0.8999999999999986
2021-06-19,Madrid,40.386642,-3.6760864,24.1,13.6,18.6,22.4,13.0,06:44,21:47,24.41,15.1,0.1,2021,6,19,Open-Meteo (ERA5),0.0,0.6000000000000014
2021-06-20,Madrid,40.386642,-3.6760864,19.9,14.6,16.7,16.1,12.3,06:44,21:47,14.04,26.4,0.7,2021,6,20,Open-Meteo (ERA5),1.3000000000000007,0.0
2021-06-21,Madrid,40.386642,-3.6760864,21.5,11.4,16.8,17.7,8.3,06:44,21:48,21.46,23.5,0.5,2021,6,21,Open-Meteo (ERA5),1.1999999999999993,0.0
2021-06-22,Madrid,40.386642,-3.6760864,21.5,12.9,17.0,21.1,12.0,06:45,21:48,18.85,10.8,2.3,2021,6,22,Open-Meteo (ERA5),1.0,0.0
2021-06-23,Madrid,40.386642,-3.6760864,23.9,13.4,18.4,22.3,11.0,06:45,21:48,22.96,18.1,0.1,2021,6,23,Open-Meteo (ERA5),0.0,0.3999999999999986
2021-06-24,Madrid,40.386642,-3.6760864,28.4,12.4,20.5,28.0,9.7,06:45,21:48,29.53,20.9,0.0,2021,6,24,Open-Meteo (ERA5),0.0,2.5
2021-06-25,Madrid,40.386642,-3.6760864,31.8,15.6,23.9,31.1,13.2,06:45,21:48,28.69,14.9,0.0,2021,6,25,Open-Meteo (ERA5),0.0,5.899999999999999
2021-06-26,Madrid,40.386642,-3.6760864,32.2,18.8,26.1,29.9,18.2,06:46,21:48,27.2,24.1,0.0,2021,6,26,Open-Meteo (ERA5),0.0,8.100000000000001
2021-06-27,Madrid,40.386642,-3.6760864,30.0,18.2,24.6,25.9,15.5,06:46,21:48,29.73,31.3,0.0,2021,6,27,Open-Meteo (ERA5),0.0,6.600000000000001
2021-06-28,Madrid,40.386642,-3.6760864,28.1,14.9,21.9,26.3,12.8,06:47,21:48,30.72,16.9,0.0,2021,6,28,Open-Meteo (ERA5),0.0,3.8999999999999986
2021-06-29,Madrid,40.386642,-3.6760864,30.0,14.4,22.8,28.6,12.0,06:47,21:48,30.35,12.6,0.0,2021,6,29,Open-Meteo (ERA5),0.0,4.800000000000001
2021-06-30,Madrid,40.386642,-3.6760864,32.8,16.2,24.9,30.5,13.9,06:48,21:48,30.3,18.1,0.0,2021,6,30,Open-Meteo (ERA5),0.0,6.899999999999999
2021-07-01,Madrid,40.386642,-3.6760864,33.3,18.1,26.4,30.7,15.5,06:48,21:48,30.26,18.6,0.0,2021,7,1,Open-Meteo (ERA5),0.0,8.399999999999999
2021-07-02,Madrid,40.386642,-3.6760864,34.0,18.5,26.9,30.8,15.6,06:49,21:48,30.4,20.8,0.0,2021,7,2,Open-Meteo (ERA5),0.0,8.899999999999999
2021-07-03,Madrid,40.386642,-3.6760864,32.6,18.1,26.2,30.4,16.8,06:49,21:48,27.91,27.2,0.0,2021,7,3,Open-Meteo (ERA5),0.0,8.2
2021-07-04,Madrid,40.386642,-3.6760864,31.9,19.0,26.0,30.1,17.5,06:50,21:48,29.62,20.0,0.0,2021,7,4,Open-Meteo (ERA5),0.0,8.0
2021-07-05,Madrid,40.386642,-3.6760864,33.7,18.8,26.5,31.5,18.5,06:50,21:47,29.83,27.7,0.0,2021,7,5,Open-Meteo (ERA5),0.0,8.5
2021-07-06,Madrid,40.386642,-3.6760864,25.5,19.0,21.5,22.7,17.0,06:51,21:47,10.48,21.6,0.5,2021,7,6,Open-Meteo (ERA5),0.0,3.5
2021-07-07,Madrid,40.386642,-3.6760864,27.5,12.8,20.3,26.1,12.3,06:51,21:47,29.96,21.9,0.0,2021,7,7,Open-Meteo (ERA5),0.0,2.3000000000000007
2021-07-08,Madrid,40.386642,-3.6760864,29.5,14.5,22.3,28.3,11.9,06:52,21:47,30.22,16.3,0.0,2021,7,8,Open-Meteo (ERA5),0.0,4.300000000000001
2021-07-09,Madrid,40.386642,-3.6760864,33.3,16.5,25.4,33.5,13.8,06:53,21:46,29.29,16.0,0.0,2021,7,9,Open-Meteo (ERA5),0.0,7.399999999999999
2021-07-10,Madrid,40.386642,-3.6760864,37.2,20.0,28.9,35.5,19.9,06:53,21:46,29.72,16.9,0.0,2021,7,10,Open-Meteo (ERA5),0.0,10.899999999999999
2021-07-11,Madrid,40.386642,-3.6760864,39.8,20.5,30.6,38.0,18.0,06:54,21:45,27.15,33.2,0.0,2021,7,11,Open-Meteo (ERA5),0.0,12.600000000000001
2021-07-12,Madrid,40.386642,-3.6760864,30.8,20.9,25.4,26.8,18.1,06:55,21:45,29.36,25.2,0.0,2021,7,12,Open-Meteo (ERA5),0.0,7.399999999999999
2021-07-13,Madrid,40.386642,-3.6760864,27.5,14.4,20.9,26.3,11.2,06:56,21:44,29.52,17.9,0.0,2021,7,13,Open-Meteo (ERA5),0.0,2.8999999999999986
2021-07-14,Madrid,40.386642,-3.6760864,29.0,15.1,22.5,27.5,12.7,06:56,21:44,29.11,20.1,0.0,2021,7,14,Open-Meteo (ERA5),0.0,4.5
2021-07-15,Madrid,40.386642,-3.6760864,31.4,15.9,24.2,31.2,13.3,06:57,21:43,29.44,25.0,0.0,2021,7,15,Open-Meteo (ERA5),0.0,6.199999999999999
2021-07-16,Madrid,40.386642,-3.6760864,35.5,18.1,27.3,35.4,16.0,06:58,21:43,29.35,19.5,0.0,2021,7,16,Open-Meteo (ERA5),0.0,9.3
2021-07-17,Madrid,40.386642,-3.6760864,37.9,20.2,29.7,37.1,18.4,06:59,21:42,29.49,16.6,0.0,2021,7,17,Open-Meteo (ERA5),0.0,11.7
2021-07-18,Madrid,40.386642,-3.6760864,36.5,21.8,29.9,34.3,21.1,07:00,21:41,29.7,21.8,0.0,2021,7,18,Open-Meteo (ERA5),0.0,11.899999999999999
2021-07-19,Madrid,40.386642,-3.6760864,36.5,20.3,28.8,35.1,19.4,07:00,21:41,29.28,18.2,0.0,2021,7,19,Open-Meteo (ERA5),0.0,10.8
2021-07-20,Madrid,40.386642,-3.6760864,35.3,21.5,29.3,33.4,20.6,07:01,21:40,28.28,17.6,0.0,2021,7,20,Open-Meteo (ERA5),0.0,11.3
2021-07-21,Madrid,40.386642,-3.6760864,36.5,20.5,29.4,35.6,18.5,07:02,21:39,29.04,10.9,0.0,2021,7,21,Open-Meteo (ERA5),0.0,11.399999999999999
2021-07-22,Madrid,40.386642,-3.6760864,37.8,22.0,30.3,35.2,21.0,07:03,21:38,29.31,18.2,0.0,2021,7,22,Open-Meteo (ERA5),0.0,12.3
2021-07-23,Madrid,40.386642,-3.6760864,33.0,21.4,28.1,29.8,18.9,07:04,21:38,28.92,24.5,0.0,2021,7,23,Open-Meteo (ERA5),0.0,10.100000000000001
2021-07-24,Madrid,40.386642,-3.6760864,31.5,16.9,25.1,29.0,15.5,07:05,21:37,28.83,16.1,0.0,2021,7,24,Open-Meteo (ERA5),0.0,7.100000000000001
2021-07-25,Madrid,40.386642,-3.6760864,30.4,16.8,24.5,29.4,14.4,07:06,21:36,25.1,19.2,0.0,2021,7,25,Open-Meteo (ERA5),0.0,6.5
2021-07-26,Madrid,40.386642,-3.6760864,29.9,17.9,24.2,29.2,17.4,07:06,21:35,25.44,13.6,0.3,2021,7,26,Open-Meteo (ERA5),0.0,6.199999999999999
2021-07-27,Madrid,40.386642,-3.6760864,33.1,19.0,26.5,31.9,18.7,07:07,21:34,27.91,17.7,0.0,2021,7,27,Open-Meteo (ERA5),0.0,8.5
2021-07-28,Madrid,40.386642,-3.6760864,35.3,19.5,27.9,34.2,18.2,07:08,21:33,28.06,16.7,0.0,2021,7,28,Open-Meteo (ERA5),0.0,9.899999999999999
2021-07-29,Madrid,40.386642,-3.6760864,35.1,21.4,28.7,34.2,21.7,07:09,21:32,27.98,17.7,0.0,2021,7,29,Open-Meteo (ERA5),0.0,10.7
2021-07-30,Madrid,40.386642,-3.6760864,34.0,22.0,28.4,31.5,19.3,07:10,21:31,28.56,21.6,0.0,2021,7,30,Open-Meteo (ERA5),0.0,10.399999999999999
2021-07-31,Madrid,40.386642,-3.6760864,26.9,17.7,22.0,26.9,15.0,07:11,21:30,21.91,23.0,3.5,2021,7,31,Open-Meteo (ERA5),0.0,4.0
2021-08-01,Madrid,40.386642,-3.6760864,27.2,13.8,20.3,25.2,12.4,07:12,21:29,26.18,13.5,0.0,2021,8,1,Open-Meteo (ERA5),0.0,2.3000000000000007
2021-08-02,Madrid,40.386642,-3.6760864,29.2,15.6,23.0,28.8,12.9,07:13,21:28,26.52,14.0,0.0,2021,8,2,Open-Meteo (ERA5),0.0,5.0
2021-08-03,Madrid,40.386642,-3.6760864,32.2,17.2,25.2,30.0,16.7,07:14,21:27,25.98,19.2,0.0,2021,8,3,Open-Meteo (ERA5),0.0,7.199999999999999
2021-08-04,Madrid,40.386642,-3.6760864,31.1,20.8,26.3,29.7,19.4,07:15,21:26,24.97,16.5,0.0,2021,8,4,Open-Meteo (ERA5),0.0,8.3
2021-08-05,Madrid,40.386642,-3.6760864,34.5,17.6,26.8,32.9,16.3,07:16,21:25,27.27,15.6,0.0,2021,8,5,Open-Meteo (ERA5),0.0,8.8
2021-08-06,Madrid,40.386642,-3.6760864,33.2,18.8,26.5,29.1,17.6,07:17,21:23,27.96,25.4,0.0,2021,8,6,Open-Meteo (ERA5),0.0,8.5
2021-08-07,Madrid,40.386642,-3.6760864,29.6,18.2,24.5,27.9,15.4,07:18,21:22,27.03,19.7,0.0,2021,8,7,Open-Meteo (ERA5),0.0,6.5
2021-08-08,Madrid,40.386642,-3.6760864,30.8,15.9,23.8,29.0,13.6,07:19,21:21,27.49,16.7,0.0,2021,8,8,Open-Meteo (ERA5),0.0,5.800000000000001
2021-08-09,Madrid,40.386642,-3.6760864,33.7,18.8,26.4,33.1,20.0,07:20,21:20,26.53,12.9,0.0,2021,8,9,Open-Meteo (ERA5),0.0,8.399999999999999
2021-08-10,Madrid,40.386642,-3.6760864,35.0,21.9,28.8,35.5,22.6,07:21,21:18,25.29,13.5,0.0,2021,8,10,Open-Meteo (ERA5),0.0,10.8
2021-08-11,Madrid,40.386642,-3.6760864,38.0,23.3,30.6,37.5,23.4,07:22,21:17,23.91,18.0,0.0,2021,8,11,Open-Meteo (ERA5),0.0,12.600000000000001
2021-08-12,Madrid,40.386642,-3.6760864,37.5,22.8,30.2,36.1,22.3,07:23,21:16,26.49,22.0,0.0,2021,8,12,Open-Meteo (ERA5),0.0,12.2
2021-08-13,Madrid,40.386642,-3.6760864,41.5,21.1,31.3,38.1,18.9,07:24,21:14,24.64,20.5,0.0,2021,8,13,Open-Meteo (ERA5),0.0,13.3
2021-08-14,Madrid,40.386642,-3.6760864,40.2,24.4,33.0,38.5,24.0,07:25,21:13,24.71,20.0,0.0,2021,8,14,Open-Meteo (ERA5),0.0,15.0
2021-08-15,Madrid,40.386642,-3.6760864,40.2,22.5,32.0,36.7,21.8,07:25,21:12,24.65,33.0,0.0,2021,8,15,Open-Meteo (ERA5),0.0,14.0
2021-08-16,Madrid,40.386642,-3.6760864,36.0,20.1,28.5,34.1,18.8,07:26,21:10,26.72,28.8,0.0,2021,8,16,Open-Meteo (ERA5),0.0,10.5
2021-08-17,Madrid,40.386642,-3.6760864,32.8,16.5,25.1,31.5,13.1,07:27,21:09,26.28,24.7,0.0,2021,8,17,Open-Meteo (ERA5),0.0,7.100000000000001
2021-08-18,Madrid,40.386642,-3.6760864,33.4,17.1,25.7,32.8,13.8,07:28,21:08,24.88,23.1,0.0,2021,8,18,Open-Meteo (ERA5),0.0,7.699999999999999
2021-08-19,Madrid,40.386642,-3.6760864,33.3,18.6,26.5,31.4,17.3,07:29,21:06,24.75,21.5,0.0,2021,8,19,Open-Meteo (ERA5),0.0,8.5
2021-08-20,Madrid,40.386642,-3.6760864,33.6,18.9,26.6,31.8,19.4,07:30,21:05,25.52,14.3,0.0,2021,8,20,Open-Meteo (ERA5),0.0,8.600000000000001
2021-08-21,Madrid,40.386642,-3.6760864,34.6,18.6,27.3,33.0,16.6,07:31,21:03,25.75,12.1,0.0,2021,8,21,Open-Meteo (ERA5),0.0,9.3
2021-08-22,Madrid,40.386642,-3.6760864,36.2,18.7,28.2,35.5,16.1,07:32,21:02,24.63,11.4,0.0,2021,8,22,Open-Meteo (ERA5),0.0,10.2
2021-08-23,Madrid,40.386642,-3.6760864,36.2,21.5,29.3,35.4,20.2,07:33,21:00,23.11,19.6,0.0,2021,8,23,Open-Meteo (ERA5),0.0,11.3
2021-08-24,Madrid,40.386642,-3.6760864,30.4,19.9,26.1,31.4,18.0,07:34,20:59,18.74,17.9,0.7,2021,8,24,Open-Meteo (ERA5),0.0,8.100000000000001
2021-08-25,Madrid,40.386642,-3.6760864,30.4,19.0,24.5,30.3,19.3,07:35,20:57,21.11,17.7,0.1,2021,8,25,Open-Meteo (ERA5),0.0,6.5
2021-08-26,Madrid,40.386642,-3.6760864,32.5,20.8,26.5,31.9,21.9,07:36,20:56,20.95,11.1,0.0,2021,8,26,Open-Meteo (ERA5),0.0,8.5
2021-08-27,Madrid,40.386642,-3.6760864,34.3,20.5,27.9,32.9,20.9,07:37,20:54,23.97,14.6,0.0,2021,8,27,Open-Meteo (ERA5),0.0,9.899999999999999
2021-08-28,Madrid,40.386642,-3.6760864,32.1,19.6,26.4,31.1,18.0,07:38,20:53,24.05,15.7,0.0,2021,8,28,Open-Meteo (ERA5),0.0,8.399999999999999
2021-08-29,Madrid,40.386642,-3.6760864,31.0,18.8,25.0,30.4,15.5,07:39,20:51,22.65,18.1,0.0,2021,8,29,Open-Meteo (ERA5),0.0,7.0
2021-08-30,Madrid,40.386642,-3.6760864,30.0,19.5,25.3,28.4,18.7,07:40,20:49,23.23,15.8,0.0,2021,8,30,Open-Meteo (ERA5),0.0,7.300000000000001
2021-08-31,Madrid,40.386642,-3.6760864,31.3,17.9,25.0,30.7,17.6,07:41,20:48,21.68,16.4,0.0,2021,8,31,Open-Meteo (ERA5),0.0,7.0
2021-09-01,Madrid,40.386642,-3.6760864,24.9,17.5,20.6,24.6,18.5,07:42,20:46,12.43,19.3,73.9,2021,9,1,Open-Meteo (ERA5),0.0,2.6000000000000014
2021-09-02,Madrid,40.386642,-3.6760864,24.5,15.4,19.6,24.5,16.6,07:43,20:45,18.41,11.1,11.5,2021,9,2,Open-Meteo (ERA5),0.0,1.6000000000000014
2021-09-03,Madrid,40.386642,-3.6760864,26.9,15.8,21.0,26.3,15.5,07:44,20:43,18.55,15.0,0.0,2021,9,3,Open-Meteo (ERA5),0.0,3.0
2021-09-04,Madrid,40.386642,-3.6760864,29.4,15.4,22.6,29.1,15.2,07:45,20:42,22.73,9.7,0.0,2021,9,4,Open-Meteo (ERA5),0.0,4.600000000000001
2021-09-05,Madrid,40.386642,-3.6760864,31.4,16.6,23.6,31.6,16.3,07:46,20:40,22.07,11.2,0.0,2021,9,5,Open-Meteo (ERA5),0.0,5.600000000000001
2021-09-06,Madrid,40.386642,-3.6760864,32.4,19.5,24.9,30.1,19.3,07:47,20:38,15.51,17.4,0.0,2021,9,6,Open-Meteo (ERA5),0.0,6.899999999999999
2021-09-07,Madrid,40.386642,-3.6760864,31.9,19.5,25.6,29.1,18.6,07:48,20:37,19.35,20.9,0.0,2021,9,7,Open-Meteo (ERA5),0.0,7.600000000000001
2021-09-08,Madrid,40.386642,-3.6760864,27.8,18.5,23.1,25.5,18.2,07:49,20:35,21.77,20.7,0.0,2021,9,8,Open-Meteo (ERA5),0.0,5.100000000000001
2021-09-09,Madrid,40.386642,-3.6760864,27.1,17.2,22.1,25.2,17.4,07:50,20:33,16.5,19.0,0.2,2021,9,9,Open-Meteo (ERA5),0.0,4.100000000000001
2021-09-10,Madrid,40.386642,-3.6760864,27.8,18.0,23.0,25.9,17.6,07:50,20:32,19.39,19.9,0.0,2021,9,10,Open-Meteo (ERA5),0.0,5.0
2021-09-11,Madrid,40.386642,-3.6760864,27.5,15.2,21.6,25.6,15.2,07:51,20:30,16.52,14.7,0.0,2021,9,11,Open-Meteo (ERA5),0.0,3.6000000000000014
2021-09-12,Madrid,40.386642,-3.6760864,30.9,15.1,23.1,29.6,13.9,07:52,20:28,21.42,10.9,0.0,2021,9,12,Open-Meteo (ERA5),0.0,5.100000000000001
2021-09-13,Madrid,40.386642,-3.6760864,27.2,18.4,22.0,24.7,17.5,07:53,20:27,11.02,19.3,2.6,2021,9,13,Open-Meteo (ERA5),0.0,4.0
2021-09-14,Madrid,40.386642,-3.6760864,20.2,17.2,18.5,19.9,17.6,07:54,20:25,7.22,18.7,12.9,2021,9,14,Open-Meteo (ERA5),0.0,0.5
2021-09-15,Madrid,40.386642,-3.6760864,21.7,14.4,18.0,21.4,15.5,07:55,20:23,14.12,10.5,1.9,2021,9,15,Open-Meteo (ERA5),0.0,0.0
2021-09-16,Madrid,40.386642,-3.6760864,24.1,14.4,18.8,25.5,14.4,07:56,20:22,17.89,9.4,0.1,2021,9,16,Open-Meteo (ERA5),0.0,0.8000000000000007
2021-09-17,Madrid,40.386642,-3.6760864,26.2,15.0,20.0,25.2,15.5,07:57,20:20,18.16,13.2,0.1,2021,9,17,Open-Meteo (ERA5),0.0,2.0
2021-09-18,Madrid,40.386642,-3.6760864,25.1,14.6,19.8,23.2,14.8,07:58,20:18,18.89,17.9,0.0,2021,9,18,Open-Meteo (ERA5),0.0,1.8000000000000007
2021-09-19,Madrid,40.386642,-3.6760864,23.9,10.9,17.3,23.1,8.9,07:59,20:17,20.88,13.7,0.0,2021,9,19,Open-Meteo (ERA5),0.6999999999999993,0.0
2021-09-20,Madrid,40.386642,-3.6760864,23.8,12.2,17.7,23.0,10.1,08:00,20:15,16.96,30.7,0.1,2021,9,20,Open-Meteo (ERA5),0.3000000000000007,0.0
2021-09-21,Madrid,40.386642,-3.6760864,22.9,10.4,16.0,18.8,6.8,08:01,20:13,20.29,28.5,0.0,2021,9,21,Open-Meteo (ERA5),2.0,0.0
2021-09-22,Madrid,40.386642,-3.6760864,21.4,11.4,16.0,19.6,9.0,08:02,20:12,13.92,17.0,4.5,2021,9,22,Open-Meteo (ERA5),2.0,0.0
2021-09-23,Madrid,40.386642,-3.6760864,24.3,13.2,18.2,23.4,11.3,08:03,20:10,15.01,17.6,1.3,2021,9,23,Open-Meteo (ERA5),0.0,0.1999999999999993
2021-09-24,Madrid,40.386642,-3.6760864,24.0,16.2,18.4,24.7,15.7,08:04,20:08,10.22,18.1,18.0,2021,9,24,Open-Meteo (ERA5),0.0,0.3999999999999986
2021-09-25,Madrid,40.386642,-3.6760864,20.4,14.4,17.0,18.3,13.9,08:05,20:07,14.97,18.4,2.3,2021,9,25,Open-Meteo (ERA5),1.0,0.0
2021-09-26,Madrid,40.386642,-3.6760864,23.0,11.9,17.2,22.5,11.8,08:06,20:05,18.79,10.4,0.0,2021,9,26,Open-Meteo (ERA5),0.8000000000000007,0.0
2021-09-27,Madrid,40.386642,-3.6760864,24.9,11.6,18.0,25.5,10.8,08:07,20:03,19.17,9.0,0.0,2021,9,27,Open-Meteo (ERA5),0.0,0.0
2021-09-28,Madrid,40.386642,-3.6760864,24.6,11.3,17.5,23.6,10.3,08:08,20:02,15.93,10.9,0.0,2021,9,28,Open-Meteo (ERA5),0.5,0.0
2021-09-29,Madrid,40.386642,-3.6760864,23.8,11.4,17.5,23.0,10.2,08:09,20:00,18.79,14.8,0.0,2021,9,29,Open-Meteo (ERA5),0.5,0.0
2021-09-30,Madrid,40.386642,-3.6760864,23.8,12.8,17.8,24.0,10.5,08:10,19:58,15.67,13.8,0.0,2021,9,30,Open-Meteo (ERA5),0.1999999999999993,0.0
2021-10-01,Madrid,40.386642,-3.6760864,25.5,12.1,18.3,24.4,10.6,08:11,19:57,16.2,7.6,0.0,2021,10,1,Open-Meteo (ERA5),0.0,0.3000000000000007
2021-10-02,Madrid,40.386642,-3.6760864,24.9,11.2,18.3,22.3,10.3,08:12,19:55,15.52,15.5,0.2,2021,10,2,Open-Meteo (ERA5),0.0,0.3000000000000007
2021-10-03,Madrid,40.386642,-3.6760864,18.6,10.8,15.6,16.9,8.7,08:13,19:53,6.16,20.9,7.8,2021,10,3,Open-Meteo (ERA5),2.4000000000000004,0.0
2021-10-04,Madrid,40.386642,-3.6760864,19.2,7.6,12.8,16.6,5.6,08:14,19:52,17.31,11.2,0.0,2021,10,4,Open-Meteo (ERA5),5.199999999999999,0.0
2021-10-05,Madrid,40.386642,-3.6760864,23.6,10.8,16.2,20.7,8.9,08:15,19:50,14.13,21.5,0.0,2021,10,5,Open-Meteo (ERA5),1.8000000000000007,0.0
2021-10-06,Madrid,40.386642,-3.6760864,22.9,11.8,17.1,22.2,11.1,08:16,19:48,17.19,14.7,0.0,2021,10,6,Open-Meteo (ERA5),0.8999999999999986,0.0
2021-10-07,Madrid,40.386642,-3.6760864,25.5,8.9,16.7,23.4,6.9,08:17,19:47,17.68,10.5,0.0,2021,10,7,Open-Meteo (ERA5),1.3000000000000007,0.0
2021-10-08,Madrid,40.386642,-3.6760864,26.0,10.7,18.1,24.5,8.6,08:18,19:45,17.25,12.0,0.0,2021,10,8,Open-Meteo (ERA5),0.0,0.10000000000000142
2021-10-09,Madrid,40.386642,-3.6760864,24.0,9.6,16.9,22.2,6.3,08:19,19:44,16.67,14.6,0.0,2021,10,9,Open-Meteo (ERA5),1.1000000000000014,0.0
2021-10-10,Madrid,40.386642,-3.6760864,22.7,11.8,16.9,21.7,9.0,08:20,19:42,13.28,17.2,0.0,2021,10,10,Open-Meteo (ERA5),1.1000000000000014,0.0
2021-10-11,Madrid,40.386642,-3.6760864,23.5,11.3,17.0,21.6,9.0,08:21,19:41,15.17,14.0,0.0,2021,10,11,Open-Meteo (ERA5),1.0,0.0
2021-10-12,Madrid,40.386642,-3.6760864,23.9,10.6,16.8,22.6,8.6,08:22,19:39,16.35,10.5,0.0,2021,10,12,Open-Meteo (ERA5),1.1999999999999993,0.0
2021-10-13,Madrid,40.386642,-3.6760864,24.9,10.4,17.2,20.8,6.5,08:23,19:37,16.83,15.2,0.0,2021,10,13,Open-Meteo (ERA5),0.8000000000000007,0.0
2021-10-14,Madrid,40.386642,-3.6760864,23.5,8.1,15.6,21.4,5.6,08:24,19:36,16.21,14.1,0.0,2021,10,14,Open-Meteo (ERA5),2.4000000000000004,0.0
2021-10-15,Madrid,40.386642,-3.6760864,24.5,9.4,16.6,22.4,7.6,08:25,19:34,15.84,9.7,0.0,2021,10,15,Open-Meteo (ERA5),1.3999999999999986,0.0
2021-10-16,Madrid,40.386642,-3.6760864,21.4,10.2,15.7,19.8,7.4,08:26,19:33,9.49,8.8,0.1,2021,10,16,Open-Meteo (ERA5),2.3000000000000007,0.0
2021-10-17,Madrid,40.386642,-3.6760864,22.8,11.9,17.3,21.6,11.5,08:28,19:32,13.68,14.3,1.7,2021,10,17,Open-Meteo (ERA5),0.6999999999999993,0.0
2021-10-18,Madrid,40.386642,-3.6760864,22.9,11.4,17.2,22.7,10.7,08:29,19:30,12.51,7.9,0.0,2021,10,18,Open-Meteo (ERA5),0.8000000000000007,0.0
2021-10-19,Madrid,40.386642,-3.6760864,23.8,12.4,17.9,23.2,11.5,08:30,19:29,14.55,8.7,0.0,2021,10,19,Open-Meteo (ERA5),0.10000000000000142,0.0
2021-10-20,Madrid,40.386642,-3.6760864,24.1,11.6,17.4,22.0,10.5,08:31,19:27,12.42,18.1,0.0,2021,10,20,Open-Meteo (ERA5),0.6000000000000014,0.0
2021-10-21,Madrid,40.386642,-3.6760864,21.5,11.6,16.6,20.1,10.6,08:32,19:26,12.68,10.9,0.2,2021,10,21,Open-Meteo (ERA5),1.3999999999999986,0.0
